1.000000, 0.999999
0.000000, 0.999888
0.000000, 0.999996
0.000000, 0.958813
1.000000, 1.000000
0.000000, 0.994749
1.000000, 0.997753
0.000000, 1.000000
1.000000, 0.997220
0.000000, 0.893825
1.000000, 0.999994
0.000000, 0.976305
1.000000, 1.000000
0.000000, 1.000000
1.000000, 0.997601
1.000000, 1.000000
1.000000, 1.000000
0.000000, 0.999901
0.000000, 0.042157
1.000000, 1.000000
0.000000, 1.000000
0.000000, 0.999871
1.000000, 0.997235
0.000000, 0.999807
0.000000, 0.701087
0.000000, 0.999986
0.000000, 1.000000
0.000000, 0.999943
1.000000, 0.999999
1.000000, 0.999705
1.000000, 1.000000
0.000000, 0.995343
1.000000, 1.000000
0.000000, 0.989991
1.000000, 0.997346
1.000000, 0.999999
0.000000, 0.051219
0.000000, 1.000000
1.000000, 0.999998
0.000000, 0.997187
1.000000, 0.997389
0.000000, 0.481221
1.000000, 0.999996
0.000000, 0.999980
1.000000, 1.000000
0.000000, 0.999314
1.000000, 0.997223
0.000000, 0.987154
1.000000, 1.000000
1.000000, 0.999996
1.000000, 0.997399
0.000000, 0.640072
1.000000, 0.997530
0.000000, 0.583864
1.000000, 0.442967
1.000000, 1.000000
0.000000, 0.981479
0.000000, 1.000000
1.000000, 0.997467
0.000000, 0.999471
0.000000, 0.997555
0.000000, 0.999818
0.000000, 0.071954
1.000000, 1.000000
1.000000, 0.999999
0.000000, 1.000000
1.000000, 0.999839
0.000000, 0.999960
0.000000, 0.218762
0.000000, 0.054147
0.000000, 0.999979
0.000000, 0.041018
0.000000, 0.280746
0.000000, 0.592453
1.000000, 0.997750
0.000000, 0.599513
1.000000, 0.997226
0.000000, 0.994601
1.000000, 1.000000
0.000000, 0.995931
1.000000, 0.999999
0.000000, 0.999040
1.000000, 0.997223
0.000000, 0.998680
1.000000, 0.999998
0.000000, 0.149509
1.000000, 0.999999
0.000000, 0.985386
1.000000, 0.997394
0.000000, 0.762990
0.000000, 0.996783
0.000000, 0.999997
1.000000, 1.000000
0.000000, 0.981810
1.000000, 0.997465
0.000000, 0.999980
1.000000, 0.999984
0.000000, 0.999994
0.000000, 0.041073
0.000000, 0.999976
1.000000, 0.999999
0.000000, 1.000000
1.000000, 1.000000
0.000000, 0.999296
1.000000, 1.000000
0.000000, 0.997218
1.000000, 0.997752
0.000000, 0.999276
