0.000000, 0.062841
0.000000, 0.308664
1.000000, 0.999999
0.000000, 0.999990
0.000000, 0.998895
0.000000, 0.920728
1.000000, 0.280714
0.000000, 1.000000
1.000000, 0.999997
0.000000, 0.052011
1.000000, 0.999747
0.000000, 0.996713
0.000000, 0.085792
0.000000, 0.051827
0.000000, 0.114267
0.000000, 0.999996
0.000000, 0.232153
0.000000, 0.997280
1.000000, 0.999995
0.000000, 0.999933
0.000000, 0.051900
0.000000, 0.874656
0.000000, 0.997702
0.000000, 0.051739
0.000000, 0.999774
0.000000, 0.972021
0.000000, 0.977806
0.000000, 0.999905
0.000000, 0.999689
0.000000, 0.646084
1.000000, 0.999997
0.000000, 1.000000
0.000000, 0.057324
1.000000, 0.999790
1.000000, 0.999748
0.000000, 0.999573
0.000000, 0.999951
0.000000, 0.051747
0.000000, 0.999855
0.000000, 0.924967
0.000000, 0.254375
0.000000, 1.000000
0.000000, 0.120018
1.000000, 0.999962
0.000000, 0.119468
1.000000, 0.999999
0.000000, 0.999931
0.000000, 1.000000
1.000000, 0.999671
0.000000, 0.999936
0.000000, 0.991896
1.000000, 1.000000
0.000000, 0.051740
1.000000, 1.000000
0.000000, 0.052005
0.000000, 0.966011
0.000000, 0.999982
0.000000, 1.000000
0.000000, 0.075533
0.000000, 0.926974
1.000000, 0.999996
1.000000, 1.000000
0.000000, 0.999993
0.000000, 0.055774
0.000000, 1.000000
0.000000, 0.999998
1.000000, 0.999997
0.000000, 0.999999
0.000000, 0.999996
1.000000, 0.999962
1.000000, 0.999994
0.000000, 1.000000
0.000000, 0.860350
0.000000, 1.000000
0.000000, 0.999991
0.000000, 0.999993
0.000000, 0.051740
0.000000, 1.000000
0.000000, 0.999997
1.000000, 1.000000
1.000000, 0.999994
1.000000, 1.000000
0.000000, 0.051802
0.000000, 0.999997
0.000000, 0.999996
0.000000, 1.000000
0.000000, 0.052109
0.000000, 1.000000
0.000000, 0.999998
0.000000, 0.999999
0.000000, 0.999999
1.000000, 0.893231
0.000000, 0.951871
0.000000, 1.000000
0.000000, 0.063152
1.000000, 1.000000
0.000000, 0.053835
0.000000, 0.999983
0.000000, 0.978399
0.000000, 0.061264
1.000000, 1.000000
0.000000, 0.118369
0.000000, 0.313760
0.000000, 0.999927
0.000000, 0.999999
0.000000, 0.139210
0.000000, 0.999993
0.000000, 0.054006
1.000000, 0.999999
0.000000, 0.052399
0.000000, 0.999998
0.000000, 0.051741
0.000000, 0.999981
0.000000, 0.999971
1.000000, 1.000000
0.000000, 0.660129
0.000000, 0.051747
0.000000, 0.998542
0.000000, 0.993542
0.000000, 0.788276
0.000000, 0.436393
0.000000, 0.051759
0.000000, 0.992913
0.000000, 0.331729
0.000000, 0.080400
0.000000, 0.622248
0.000000, 0.999972
0.000000, 0.649707
